"190715_nuc147unfolding_260 (3B260).X","190715_nuc147unfolding_260 (3B260).Y"190715_nuc147unfolding_260 (3B260).C","190715_nuc147unfolding_260 (3A260).X","190715_nuc147unfolding_260 (3A260).Y"190715_nuc147unfolding_260 (3A260).C","190715_nuc147unfolding_260 (2B260).X","190715_nuc147unfolding_260 (2B260).Y"190715_nuc147unfolding_260 (2B260).C","190715_nuc147unfolding_260 (2A260).X","190715_nuc147unfolding_260 (2A260).Y"190715_nuc147unfolding_260 (2A260).C","190715_nuc147unfolding_260 (1B260).X","190715_nuc147unfolding_260 (1B260).Y"190715_nuc147unfolding_260 (1B260).C","190715_nuc147unfolding_260 (1A260).X","190715_nuc147unfolding_260 (1A260).Y"190715_nuc147unfolding_260 (1A260).C"
"10.59886","42.20000","2.1019e-01","9.99098","42.20000","2.1019e-01","9.02128","42.20000","2.1019e-01","8.01358","42.20000","2.1019e-01","7.19762","42.20000","2.1019e-01","5.81237","42.20000","2.1019e-01"
"10.59807","42.80000","2.1318e-01","9.99072","42.80000","2.1318e-01","9.02166","42.80000","2.1318e-01","8.01828","42.80000","2.1318e-01","7.18939","42.80000","2.1318e-01","5.82994","42.80000","2.1318e-01"
"10.59780","43.40000","2.1617e-01","9.99014","43.40000","2.1617e-01","9.02188","43.40000","2.1617e-01","8.02416","43.40000","2.1617e-01","7.19416","43.40000","2.1617e-01","5.81582","43.40000","2.1617e-01"
"10.59760","44.00000","2.1916e-01","9.98909","44.00000","2.1916e-01","9.02202","44.00000","2.1916e-01","8.02768","44.00000","2.1916e-01","7.19982","44.00000","2.1916e-01","5.80353","44.00000","2.1916e-01"
"10.59780","44.60000","2.2215e-01","9.98777","44.60000","2.2215e-01","9.02206","44.60000","2.2215e-01","8.03960","44.60000","2.2215e-01","7.20140","44.60000","2.2215e-01","5.81518","44.60000","2.2215e-01"
"10.59804","45.20000","2.2514e-01","9.98630","45.20000","2.2514e-01","9.02801","45.20000","2.2514e-01","8.04429","45.20000","2.2514e-01","7.20560","45.20000","2.2514e-01","5.81974","45.20000","2.2514e-01"
"10.59823","45.80000","2.2813e-01","9.98488","45.80000","2.2813e-01","9.02811","45.80000","2.2813e-01","8.05139","45.80000","2.2813e-01","7.21414","45.80000","2.2813e-01","5.80700","45.80000","2.2813e-01"
"10.59855","46.40000","2.3111e-01","9.99193","46.40000","2.3111e-01","9.02820","46.40000","2.3111e-01","8.06549","46.40000","2.3111e-01","7.21991","46.40000","2.3111e-01","5.81363","46.40000","2.3111e-01"
"10.60519","47.00000","2.3410e-01","9.99078","47.00000","2.3410e-01","9.02833","47.00000","2.3410e-01","8.06695","47.00000","2.3410e-01","7.22945","47.00000","2.3410e-01","5.82428","47.00000","2.3410e-01"
"10.60557","47.60000","2.3709e-01","9.98981","47.60000","2.3709e-01","9.02847","47.60000","2.3709e-01","8.07506","47.60000","2.3709e-01","7.22880","47.60000","2.3709e-01","5.81773","47.60000","2.3709e-01"
"10.60546","48.20000","2.4008e-01","9.98898","48.20000","2.4008e-01","9.02854","48.20000","2.4008e-01","8.08108","48.20000","2.4008e-01","7.23959","48.20000","2.4008e-01","5.80598","48.20000","2.4008e-01"
"10.60481","48.80000","2.4307e-01","9.98850","48.80000","2.4307e-01","9.02865","48.80000","2.4307e-01","8.08845","48.80000","2.4307e-01","7.25065","48.80000","2.4307e-01","5.79992","48.80000","2.4307e-01"
"10.60365","49.40000","2.4606e-01","9.98846","49.40000","2.4606e-01","9.02860","49.40000","2.4606e-01","8.08860","49.40000","2.4606e-01","7.26045","49.40000","2.4606e-01","5.83008","49.40000","2.4606e-01"
"10.60206","50.00000","2.4904e-01","9.98855","50.00000","2.4904e-01","9.02849","50.00000","2.4904e-01","8.09772","50.00000","2.4904e-01","7.26821","50.00000","2.4904e-01","5.81501","50.00000","2.4904e-01"
"10.60023","50.60000","2.5203e-01","9.98888","50.60000","2.5203e-01","9.02834","50.60000","2.5203e-01","8.09425","50.60000","2.5203e-01","7.27844","50.60000","2.5203e-01","5.83384","50.60000","2.5203e-01"
"10.59808","51.20000","2.5502e-01","9.98902","51.20000","2.5502e-01","9.02797","51.20000","2.5502e-01","8.09323","51.20000","2.5502e-01","7.29206","51.20000","2.5502e-01","5.82346","51.20000","2.5502e-01"
"10.59605","51.80000","2.5801e-01","9.98905","51.80000","2.5801e-01","9.03376","51.80000","2.5801e-01","8.09798","51.80000","2.5801e-01","7.30470","51.80000","2.5801e-01","5.80463","51.80000","2.5801e-01"
"10.59372","52.40000","2.6100e-01","9.98897","52.40000","2.6100e-01","9.03319","52.40000","2.6100e-01","8.10201","52.40000","2.6100e-01","7.31532","52.40000","2.6100e-01","5.81065","52.40000","2.6100e-01"
"10.59171","53.00000","2.6399e-01","9.98871","53.00000","2.6399e-01","9.03241","53.00000","2.6399e-01","8.10129","53.00000","2.6399e-01","7.32978","53.00000","2.6399e-01","5.79798","53.00000","2.6399e-01"
